Keyword,Source,Sentence
初三党,comment,谢谢关注
初三党,comment,回复 May 🌻 : 谢谢鼓励还有很大的提高空间
初三党,comment,好厉害的成绩不偏科的全能型偏科战神表示好羡慕[抽泣R]
初三党,comment,感谢关注普娃一枚，这次得分率严重下滑，需要好好查漏补缺了
初三党,comment,感谢关注
初三党,comment,对对对，确实差的要死
初三党,title,初三｜累累的很安心🤞🏻
初三党,content,本周初三真的被电路和函数搞得特别崩溃….但是调整自己之后觉得还不错哈哈，如果做对了的话会超级有成就感🥰🥰🥰 题真的是越做越有感觉☝🏻🤓每天累累的话感觉还要安心一点了，我们初三生真的就是这样子的，单休也被补课填满，不过
初三党,content,在忙碌中找到自己的小确幸也是初三的小美好😊#学习碎片#初三#plog#随时问#AI写作业#作业写疯了
初三党,comment,谢谢宝宝 我已经找到了哈哈哈哈
初三党,comment,哇谢谢宝宝 还在努力寻找风格中...
初三党,comment,随时问很不错，感谢
初三党,content,那个瞬间，我抢过习题本的手在发抖，不是气她偷学习，是心疼她眼下的乌青都快比睫毛长了
初三党,content,我知道中考倒计时让你焦虑，但用透支身体换来的分数，就像用漏水的桶装金子啊
初三党,comment,真不写你又不高兴
初三党,comment,你这样起号还有点太慢了，我教你，去柳智敏超话说张元英是五女一，崔然竣超话说黄铉辰是五男一，去博君一肖超话说他俩是假的，单人超话说他俩是真的，去边伯贤超话说怎么和金泰妍分手了，去赵露思超话发虞书欣95top，马嘉祺超话说宋亚轩是楼永一， TFBOYS超话说时代少年团是内娱第一男团，去朱志鑫超话发苏新皓登永一，去桂瑞超话发桂恒99，去张桂源超话发杨博文四舞一姐妹，再去叶舒华超话说赵美延唯一门面，去朴彩英超话说金智秀门面主唱，再去马嘉祺超话说宋亚轩楼永一，去tfboys超话说时代少年团内娱第一男团，再去 bts超话说他们长得不如exo帅，最后打开王者去国服榜上加几个少萝头像骂她们
初三党,comment,你怎么一个帖子一个人设
初三党,comment,然后让她吃完了就休息吧
初三党,comment,虽然我确实觉得你一个帖子一个人设
初三党,comment,好羡慕呀
初三党,comment,要是我有女儿，我看到她半夜学习第一反应肯定是欣慰
初三党,comment,我还以为只有我一个人这么觉得
初三党,comment,一开始不想写到后面越写越兴奋
初三党,comment,我爱学习，预算6万，求带
初三党,comment,睡眠不足会影响听课效率可能会让自己累到了还得不偿失 最好还是按自己平时的睡眠习惯来作息 利用好醒来的每一分每一秒就好了
初三党,comment,大家都考完了吗
初三党,comment,我考完了 满分60 考了58
初三党,comment,我感觉可以喝 红牛这种运动饮料可以缓解一下肌肉酸痛 我上次模拟考就喝了不知道是心理作用还是什么 真的轻松了一些
初三党,comment,今天考完了，满分
初三党,comment,考完了，满分
初三党,comment,可以喝，喝了葡萄糖，跑完之后不会太累
初三党,comment,考完了才刷到，才考了43
初三党,content,心里有点不舍 有点怀念大家在跑八百的时候 我记时班长带跑 卡着满分又不累 大家都很开心 虽然每次跑前都会抱怨 但是痛并幸福着 我会想你们的 还有两个月 很高兴认识你们 加油
初三党,comment,考的怎么样呀
初三党,comment,可能人家天生气血好雌激素多 羡慕
初三党,comment,哈哈哈哈我也是就感觉像梦一样突然间就考完了
初三党,comment,我们也是[扶额R]现在上了大学还要继续跑，痛苦
初三党,comment,希望我体考完那天也是这样
初三党,comment,感觉p3的两个同学长得好像呀，好可爱
初三党,comment,害 谢谢
初三党,comment,我也是前天考完了，50m短跑，实心球，足球800m，满分啦，全班4个我占一个
初三党,comment,50m怎么跑的呀 你平时50m练习吗
初三党,title,到底谁还在焦虑的玩
初三党,content,只是希望能帮到大家 ［有困难或有其他分享的，可以在plq聊聊］ p1上［找到目标的例子］下［我的个人经历］ p2上［关于绝对不要躺平］下［关于焦虑的玩］ 个人学习技巧： 比较通用耳熟能详的我就不再说了
初三党,content,多去图书馆感受学习氛围，不管是一个人去还是同学一起去都很有效果 4 闲得慌真的可以做以前熟悉的甚至低两个年级的题来打发时间，不想做就画画，拼拼图，下棋之类的，总比玩手机强
初三党,content,如果你不想身体和学习全都废掉的话...即使初三作业多也真的不要熬太晚 6 不要管不要在意老师和父母对你的打压，每回忆起那些话一遍就是让他们再骂你一遍
初三党,content,#中考#担忧或者顾虑#学不下去看这里#冲刺#初三#行动是打败焦虑的最好方法
初三党,comment,宝已经很棒啦，我确实说的过于绝对，实在学不下去听一些音乐是有好处的，我以前也总爱听，不过根据我个人经验的话以后可以尝试渐渐摆脱对音乐的依赖，长期听的话注意力会更难集中，另外我个人认为白噪音也是很好的选择
初三党,comment,谢谢你你给的建议很棒，我会慢慢适应的
初三党,comment,要特别了解北京的试卷 结构要有经验 第二：针对性强不强，有没有按照模块提升，查漏补缺，针对提升眉毛胡子一把抓是不行的要有明确的规划几次到什么分数段 第三：落地落实，专人专练，很多小孩缺少的就是落地落实，缺管缺盯缺练，英语该背的单词短语短句，语文文言古诗词，数学物理公式定义定理归纳总结好，专人负责检查，校内作业限时完成并批改，合理安排好，孩子既能休息也能学习，很多孩子是都能接受
初三党,comment,大家一定不要绝望灰心啊，有千千万万个和你处境相同或相似的同龄人，大家可以一起努力迎接更好的自己，更美的未来的✧(◍˃̶ᗜ˂̶◍)✩
初三党,content,我知道你现在是一个重高可能努努力能攀上边，嘚瑟一下又离中专不远的处境不过比起再多压力我还是想分析你的问题 往年你的老师总会说你爱研究没用的，有的时候接触到中考不考的题，一直没想懂去问老师，但是老师说中考不考不用研究那些没用的先抓紧要的，于是你尴尬的回去却还是不死心，你总觉得学习知识的目的并不是中考，但就是这样的小问题一步一步吞噬你，如果说后不后悔，我想我还是会说不，不过现在留给你的时间是不多了 每次数学老师讲课的时候，讲到一个知识点，你总喜欢往远了想，试图想这个知识点的由来等等，后来你慢慢改不掉了，于是上课时有跟不上节奏 我知道你见过同为初三的那么多人哭着喊着累想休学等消极情绪，有学霸亦有中等生，不过你相信没有什么事情是咬牙挺不过去的，你不哭也不闹，即使发现自己的卷子做的越来越不顺心，你依然坚持冷静分析，我想你的心态比中考更加可贵 一直有人告诉我们考好高中是值得炫耀的，如果是遇见亲戚邻居大家只看中你的学历来定义他们口中的你，我知道你想争气，不过有时候有在深究为什么只有考好高中才值得炫耀呢（并不是我不想考好的高中只是我不理解为什么一直要提倡考好高中）我知道人总是要向上的，但是走哪条路不是向上的呢，只不过我们每个人追求的不同，而有的人选择了少有人走的那条路 之前的人会说劳动最光荣，可现在同样大家都是劳动者，为什么总有这样的话萦绕在生活中“不努力就和他们一样”呢，人们的话语就是这样的两面，希望未来的你也能坦然面对别人对你的评价 前几天看了一本书《天才在左疯子在右》我忽然觉得自己好像和书里的“疯子”时有相似，其实现在我也不知道我该不该在未来改变喜欢研究奇怪东西的自己，他们都说这样不对，但是这条黑暗未知的道路你要不要踏上呢 我知道你并没有那么懒惰，比起再多激励的话，我更想祝你的未来勇敢，幸福无论考上哪里，都是最好的安排，何处不能提升自己，加油晚安💤
初三党,comment,其实我也一直在想中考的目的是什么，虽然他划分好了要考什么，但是我们人生要学的东西很多呀，为什么只学中考要考的知识才能通过考试呢，我总是喜欢研究一些看起来确实没有什么用的问题，虽然确实没人懂我但是我好像很久之前就陷入了一个漩涡
初三党,comment,辛苦了，人生只有一些，活的幸福开心才最重要
初三党,title,初三 原来一个人也能走很远的路
初三党,content,最近有点焦虑人际关系……… 我想 我可以自己调节好的 🥹 我会朝着理想高中前进的👊 #初三#小鹿🦌的ploggg#中考#友谊#埋头学学学#我要稳稳的幸福#原来一个人也能走很远
初三党,comment,谢谢我会的
初三党,content,今天是2026年2月26日距离中考还有114天 现在才把今天所有的任务完成 啊啊啊啊啊好累好累 希望我能坚持下来! ! !加油加油
初三党,title,10初三｜放学之后的plog 🥖我不想一模啊🥹
初三党,content,#准初三#2022中考考生#06 加油啊初三年一青中我来啦（纯励志勿喷谢谢）
初三党,comment,希望明年可以一起在青中相遇、加油加油
初三党,comment,我成绩好差
初三党,comment,2023中考考生我是初一新生希望能考上寿县一中
初三党,comment,我害怕我进不了尖子班，你这是尖子班的吗
初三党,comment,嘻嘻，谢谢
初三党,comment,我好紧张
高三党,content,哈哈哈玩笑一下 希望高三的同学们能够放松心态 考到自己的理想目标
高三党,comment,越是觉得无所谓越是能上，因为上了考场没压力
高三党,comment,初一生为什么有点羡慕了
高三党,comment,完了这是真上过高三
高三党,comment,睡不着，不知道是焦虑还是兴奋，好矛盾
高三党,content,或者更可怕的是——如果磨到最后，发现里面确实有玉，却已经被磨得只剩薄薄一层了呢
高三党,comment,我之前在山东上学，学校是衡水模式的那种非常地狱的，上得我几度崩溃大哭
高三党,comment,老大，我现在在大学，我真的很幸福，真的有生长的地方
高三党,comment,落泪了 祝你幸福 我都不知道我的长处是什么 不过还有七十天就高考啦 没关系的
高三党,comment,好呀 希望我到大学也能找到自己的价值 好好长大
高三党,comment,其实吧 生命一天一天的流逝 意味着你要在这些时光中做些让你不会留下遗憾的事情 不上学也好 在家里可以上网学文艺什么的 天天还能锻炼 去做点职业赚钱
高三党,comment,其实说实话我很理解老师所表达的情绪，充满焦虑又充满希望
高三党,comment,千万不要过于逼自己，因为真的会崩溃
高三党,comment,我现在也经常焦虑的睡不着觉，躺在床上感觉好累好迷茫，想着想着就会哭不过我们都应该抱着最大期望去努力，哪怕没有成功，我们也不后悔
高三党,comment,抱抱老师……虽然无数次崩溃过但是我们还是挺到现在了，希望六月我们都有好结果[完啦R]
高三党,comment,但是无论有没有争取到 还是希望老师能够更着眼于已经努力并且取得成效的那部分
高三党,comment,喜欢这个……红笔的墨是我的血，每一笔都是我的血
高三党,comment,啊啊啊感谢解读
高三党,comment,非常喜欢老大的文字
高三党,content,现在回想起来没什么，但仔细想自己当时的焦虑很具象
高三党,content,1.喜欢撕嘴皮，每次都会撕到出血才满意，嘴巴被自己养得很坏
高三党,content,2.喜欢扣头上的脂肪粒，因此头发掉了很多，也同样会打断学习的专注
高三党,content,所以我现在大一也一直带着它们，但大一确实玩的太多了压力没那么大，有点忘记它们了
高三党,content,最近期末周压力挺大，刚准备睡觉看到眼前的唇膏记忆又突然涌来，就想分享出来，ok
高三党,comment,哈哈哈哈我也是这样 每次考试前就是涂唇膏 这样嘴巴太油了 手就不想去碰了 虽然但是平时我还是会撕嘴皮 又会出血 但是我又忍不住hhh
高三党,comment,特别是在写熟悉和物理的时候 我就特别喜欢抠嘴皮 而且是那种不撕完这一下 我就想不出来这题的那种哈哈哈哈
高三党,comment,想问问老师现在还掉头发嘛，我也喜欢一边写作业一边扣头皮，今天洗头头发掉了一堆
高三党,comment,这样每次都洗梳子好麻烦[完啦R]不过确实一焦虑就爱抠头
高三党,comment,不洗会很油[完啦R]我接受不了
高三党,comment,找个小爱好，比如我喜欢做手工最近在钩毯子，由于这玩意十分巨大我每天晚上就钩个半行，钩完正好带学校去盖，我也会一边钩一边听小说（用的是喜马拉雅出的拿个小雅）
高三党,content,P1-2 高中体育课和朋友拍着玩的(16岁那会脸肉肉的看着就还是小孩子 P3 当时发的时候也没那么喜欢 但后来拍了很多照片都没能再复刻同样的感觉 P4-5 高三晚自习朋友抓拍的 经常能在其他评论区刷到这两张(还被好多pxx商家盗去卖眼镜🥲 P6-8 没想到小品女孩可以获得六十万赞(隔壁 P9 拍毕业照前一天刘海剪毁了… P10 其实是证件照花絮 P11 第一组万赞的工作图(但这张没被选中当封面 P12 旅行随手拍 朋友说“回头 你现在好漂亮” #我的日常#来拍照了#分享照片#笔记灵感
高三党,comment,我将起诉
高三党,comment,太太太青春了p3角色
高三党,content,我会按照不同时期给大家讲讲我的工作重点，希望能让大家在每个时期都有方向、明确自己在干什么，并且知道现在做的事情对高考有什么帮助🥰 还有一点点想说的话： 说了好多学习的东西，但我最希望26、27届的朋友知道的是：你已经做得很好了
高三党,content,可以再放轻松一点，慢慢来🥰🥰现在还远远不是该焦虑冲刺的地步，一定要吃好睡好 把心情哄好😌 我的这些说法也不是提前规划好才照做的，不过是走一步看一步而后得到的经验
高三党,content,有直接参考价值最好，但我更希望它是一个引子，能够让大家多勇敢尝试，去找到让自己最开心最安心的方向和方法🥰✨ #艺考生文化课复习#集训#艺考培训#美术生#艺考指南#我与高考的难忘经历#学习经验#绘画#高考逆袭#艺考 #下期先说哪个[PK]#
高三党,comment,艺术生死磕数学英语就可以了，这俩考个一百二三十分，语文和文综合划划水，多了不敢说，至少已经吊打95%的竞争对手了
高三党,comment,完了完了，数学和英语最差
高三党,comment,想问问数学现在40左右怎么提啊英语就背688高频词汇就行是吗
高三党,comment,我靠完蛋了数学英语都是弱科
高三党,comment,想问一下我文化课还可以，是重点高中，上个一本应该绰绰有余，但是我非常热爱音乐，也很有天赋，想往这方面发展，就要走艺考，上音乐专业方面的学校，这样好吗
高三党,comment,很需要一个英语教程🥹🥹🥹❤️虽然英语不好百分之九十都是我自己没背单词的问题
高三党,comment,所以现在急切寻求能在暑假后不掉队的方法，求有经验的学长学姐建议（不要说什么知道家里没钱当初为什么学美术之类的，事已至此我需要的是解决办法🙏）
高三党,comment,具体分数说不好呀……但是你的时间很多哇 起码数学考到八九十试试看吧
高三党,comment,救命，我主科好些，文综很差，初中靠理综的，但是我们高中美术生全是文综
高三党,comment,所以历史怎么学啊
高三党,comment,26届的联考生，正在集训中，走之前文化课470+，学校课还没讲完，政治思维一点没学，回画室两个月了专业课跟不上，文化课也着急，平时做题背单词也记不进去，请问这样该怎么办啊
高三党,comment,我走之前也是思维没学这块很简单 别担心 做到不会的题目再对照着书看，多做几道就会啦
高三党,content,这到底是啥啊，这孩子也没跟我说，我又不敢主动找他聊，怕影响她学习，真是进退两难...
高三党,content,肯定有人会问，这么拼，不累吗?会不会垮掉?当然会啊!!我也是人，不是机器
高三党,content,经常累得要命，有时候真想一甩手把笔扔了，狠狠地伸个懒腰，觉得一切都好无聊，一切都没意思
高三党,content,但偶尔崩溃也没啥大不了的
高三党,content,我决定改变学习方式有两个原因:一是实在撑不住了，怕还没到高考我就崩了;二是我发现我之前太苛责自己了，每次崩溃都怪自己不够坚强
高三党,content,之前积累的压力慢慢释放，成绩不但没退步，反而更享受学习了
高三党,content,面对自己的情绪，要崩就崩，不再责怪自己不够坚强
高三党,content,1️⃣语文 注意!高中我不建议通过阅读提高语文素养来提高分数!高中很紧张根本没有时间所以刷题是一个很好的方法!而且提分也很有成效!注意一定要整理语文笔记!像我之前都会整理答题模板然后做到一个文件夹里然后经常看 2️⃣数学 我最喜欢的一科!先重视基础， 建议去看网课，二三十分也可以看懂!(不知道是谁的可以问我)把公式以及推导和推广弄明白!适当刷题!做定时训练!总结题型!数学笔记很重要! 3️⃣英语 英语学习首先是词汇量高考必背3500!第二刷题一定要回顾!一些做题中碰到的生词生词组以及可以用到写作的句子，每天1-2个专题训练，论述题一定先明确提出观点，再运用所学提供论据，最后结合现实升华才能得高分 面对高中的压力和挑战，我们需要寻找一种心理调节的方式学习要灵活一点，要掌握方法，参考我这一套，你去试试
高三党,content,#高中学习方法#高考逆袭#高三#高二#高三一轮复习#学渣逆袭指南#高考复习#学习经验#高中学习笔记#寒窗苦读只为这一刻
高三党,title,你们好，我需要高中生缓解压力的方法
高三党,content,压力好大
高三党,comment,工作压力越大越想放松
高三党,comment,工作太累了
高三党,comment,差不多两天吧
高三党,comment,怎么玩呀
高三党,comment,: 我去救命啊我才明白，原来不是小孩子玩的那种乐高什么的玩具...
高三党,comment,为什么高一我就感觉压力大了但是我知道怎么缓解压力
高三党,comment,买喜欢的小东西
高三党,comment,我有时候还喜欢摸鱼
高三党,content,完全学不进去 特别特别浮躁 心已经飘向远方了 每天只有在学校才能学进去一点 二模小三门稳定发挥 以为稍微有点学成了 结果反而更浮躁了 学校里做题又是一坨 每天都特别煎熬 晚睡以后早起头还特别痛 一整天眼睛都很酸还伴随着偏头痛
高三党,content,以前几乎不掉头发 现在每天梳头都是一大把 情绪也越来越不稳定 莫名其妙就流眼泪明明没有什么事 大把时间都在被浪费… 目标虽然越来越近但是却越来越看不到希望[抽泣R]#高三#高考#错乱的生物钟#高考应援团#上海高考#高三生#高中生
高三党,comment,我真的越考越差了
高三党,comment,一直在焦虑所有事情 我在想或许一年后的我会责怪现在的自己吗 或许一年后的我想到面对一切的解决方法了吗
高三党,comment,哈哈其实上了也是大专 还累死累活
高三党,comment,普高也有差的 评论区在说什么
高三党,comment,还是直接挂个学籍完了搁家请私教
高三党,content,高三的暑假根本不是用来摆烂的，是用来拉开差距的
高三党,content,😭 刷到这篇的北京高三党，赶紧码住这份暑期全托集训营攻略，开学直接惊艳所有人
高三党,comment,我是教数学的，以前是理科生，史地政不太了解，高考数学142英语141，你的英语还有一定进步空间，因为你用的词是“上过”而不是“稳定在”，但具体怎么提得结合你的实际情况来，我建议你找一下上一届英语成绩好的学长学姐，带着你的卷子给他们看一下，让他们给点建议
高三党,comment,说实话你其他科目成绩真的很好，数学这个成绩太可惜了
高三党,comment,对，是这个意思，因为你现在是基础知识都有缺漏，直接做题的话，每做一道都很棘手，都要看答案问人，会很痛苦效率也不高
高三党,comment,希望能帮到你
高三党,comment,后续学习过程中如果遇到问题，可以去我主页置顶帖子下面留言，写清楚困惑的点我一般都会回
高三党,comment,好嘟好嘟，非常感谢
高三党,comment,谢谢宝宝啦
高三党,comment,好嘟，谢谢宝宝
高三党,content,#一点都不快乐#乱七八糟#希望你永远不懂#高中生的精神状况#理科生##不会再想回到高中了
高三党,comment,我高三也是很累，想着毕业以后再也不要回到这个地方了
高三党,comment,现在大一真的很怀念当年那些很累但很纯粹，大家一起奋斗的时光回想起来真的很充实很美好
高三党,content,希望大家都可以去掉自己心仪的学校
高三党,comment,okok 感谢
高三党,comment,爱德思数学
高三党,title,高三生穿校服进店怒花5000
高三党,content,因为快十八岁了 想给爸妈送礼物哈哈哈哈哈哈哈哈 二模刚考完就去了 sa说我运气很好 衣服和包都是最后一个了 #逛商场真的变成只逛了#装逼照#别骂我#逛街随手拍#我不是有钱人#逛街#coach#TOMMYHⅠLFIGE#生日#成人
高三党,comment,好难得的乖乖，爸爸妈妈他们一定可开心了
复读生,content,书名：复读生 作者：小霄 主角：简子星，仲辰 一句话简介：所有光明，当属于你 立意：少年意气·理想远大·父子情深 简介： 大佬一起复读一起浪#双向暗恋#热血#互相治愈 -- 英中高三复读班不小心刷出了毁灭级同桌组合 一个是血虐老师的机械大佬学神简子星 另一个则是笑里藏刀的大帅比校霸仲辰 刚开学时校霸好像很穷，总是吃不饱，晚自习时饿的趴在桌子上装死
复读生,content,在他心怀侥幸期待校霸模考提升二十分时，校霸出现在了年级大榜榜首，与他并列 简子星：“你
复读生,content,” 仲辰手指轻轻扫过他的耳垂，轻声叹气
复读生,content,“如果爱情能有高考这么简单就好了
复读生,content,“ 【人设】：外冷内热暴力小可爱学神受 X 隐藏大佬不骚会死校霸攻 【高亮】：1V1甜文，简子星受，仲辰攻，小剧场两颗蛋 #推文#校园文#完结小说#今日推文
复读生,content,3招走出“自我怀疑怪圈”，我带的学生靠这招提了120分】 凌晨2点收到复读生小王的消息：“老师，我又做错题了…是不是我真的比别人笨
复读生,content,” 隔着屏幕都能感受到她的崩溃
复读生,content,复读这一年，我见过太多孩子陷入“自我怀疑循环”：做对题觉得是运气，做错了就全盘否定自己，越焦虑越学不进去，分数掉得更快
复读生,content,但去年带的复读生小林，从一模410分到高考530分，恰恰是靠这3招跳出了怪圈—— 1. 把“我不行”换成“我还没做到” 复读生最容易陷入的误区：总拿现在的自己和“如果当初”比
复读生,content,小林刚来时总说：“要是高三我再努力点就好了…” 我让他每天写“进度条日记”： • 今天攻克了3道圆锥曲线错题（进度+5%） • 背完了20个高频英语作文词（进度+3%） 用“具体进步”替代“抽象否定”，两个月后他说：“原来我不是不行，只是需要一步步来
复读生,content,教他们一个“5分钟宣泄法”： • 准备个“情绪垃圾桶”本子，考前烦躁时就写：“这道题明明讲过还错，我现在超生气
复读生,content,3. 每周留1小时“摆烂时间” 复读不是“连轴转”，绷太紧反而会断
复读生,content,我要求学生每周六晚8-9点必须做和学习无关的事： 小林会去操场跑步，小王喜欢拼乐高，有人甚至会看一集动漫
复读生,content,适度摆烂是为了蓄力，就像拉弓要先松弦，反而跑得更远
复读生,content,我带过最逆袭的学生，曾在9月模拟考哭着说“想放弃”，但12月后突然开窍—— 复读的关键不是和别人比速度，而是和昨天的自己比进步
复读生,content,去年有个复读生半夜找到我，语音里带着哭腔：“姐，我第一年就是被网上乱七八糟的时间线坑惨了——统考完才想起校考报名，直接错过两所院校
复读生,content,差一步，可能再等一年
复读生,content,心态调整：最容易被忽略的时间节点 复读生有三个情绪低谷期： ① 9月开学（看同学进大学，自己回画室/琴房） ② 12月统考前（害怕重蹈覆辙） ③ 4月校考出证（拿不到合格证容易崩） 建议在每个节点前一周，主动做三件事：写复盘日记、找考上学长聊一次、定一个短期小奖励（比如考完去吃火锅）
复读生,title,: 辰辰大帅哥没力气啦TwT
复读生,comment,辰星nb[抽泣R]这个星星一脸无语hhh
复读生,comment,辰星牛逼 这个太萌了...
复读生,comment,谢谢大家的夸奖，我们暂时不打算出道
复读生,comment,哇塞这个梦幻联动虽然跑调哈哈哈
复读生,comment,总结的太好了
复读生,comment,差点没看出来你是谁
复读生,comment,哇塞哇塞天籁之音
复读生,comment,不行都是喜欢的老师
复读生,comment,我的妈呀
复读生,comment,我自己看完之后感觉最喜欢的还是沙雕学霸系统😭咋能做到每本都好看的
复读生,comment,是的，最爱沙雕学霸系统
复读生,comment,超级喜欢叶卡丘和妙蛙老师
复读生,comment,加一真的爱死叶卡丘和妙蛙老师了
复读生,comment,对，惶惶简直太好看了
复读生,comment,超爱复读生
复读生,comment,每一本都是同一种感觉，但又不同的故事，平平淡淡的小甜文，但看着就会心情好的那种，看了还想看期待第五部呀(*^o^*)
复读生,comment,沙雕学霸系统太好看了我的天
复读生,content,要不是我是复读生，就差点被你恩佐叔叔骗了#重逢洛克王国
复读生,comment,这个蛋仔派对我差点给干划走了，知道不
复读生,comment,嗯可爱捏，就是我们家闪蛋咋不闪捏
复读生,comment,好爱看小剧场
复读生,comment,好的好的谢谢
复读生,comment,我还是最喜欢复读生哈哈哈
复读生,comment,我top是复读生，但我还是建议按顺序看，就看到他们忽然之间有了联动特别开心，对话也特别搞笑
复读生,content,临沂中考考不上高中怎么办#临沂中考#中考复读#中考成绩#临沂教育
复读生,comment,报了个市外的不走平台，但是被市内的录取了不想去上 也不能退档 还能上另外一个吗 档案怎么弄
复读生,content,2. 非江苏户籍考生（随迁子女） 除满足上述基础条件外，还需额外具备2点： ① 在江苏取得完整高中学籍
复读生,content,简介：车治宇因为意外休学，在妈妈的希望下回到高中，要把高中念完，独来独往的他引起了班长纪奎真的注意，在某一次体育课时主动邀请治宇一起踢球
复读生,content,没过多久的清净日子被宋智贤打破，智贤希望治宇能够原谅他一年以前犯的错，但治宇已经无法原谅了，三人在相处过程中，智贤愈发偏执，最终使得治宇再次受伤，治宇希望智贤不要再联系自己
复读生,content,评价：是相克太太的另一本漫画，很喜欢纪奎真的人设，可以说他是“安全型恋人”吧，小狗虽然总和治宇哥撒娇，但他做的事情不会让治宇感觉到危险信号，小狗特别好哄，被老婆凶了以后老婆拉了拉衣角，小狗就脸红了，在老婆叫了自己名字以后完全把自己哄好了，只要老婆一出现就会摇尾巴🥺自己被打，伤的特别严重跟老婆说“没事，你的手都破皮了”🥺有阳光开朗的一面，也有腹黑的一面，老婆送的感谢零食要自己吃完，即使是自己不爱的甜食
复读生,content,老婆说可以带朋友们一起到他家玩，小狗想和老婆相处就说他们不想来，其实根本没问过朋友们哈哈啊哈哈哈被拆穿以后就撒娇🥺还好朋友们也都很善解人意，太太的剧情和画风都很好 #韩漫#复读生#复读生韩漫#小狗攻
复读生,comment,这一本在我这可惜智贤的我会直接lh哈，全篇最心疼治宇了，什么都没做错结果半④不活
复读生,comment,智贤就是那个黑毛吗
复读生,comment,卧槽好的(•̤̀ᵕ•̤́๑)ᵒᵏᵎᵎᵎᵎ谢谢宝宝我避雷了我可以接受不洁但是和qj接受不了，看韩漫那么久我都没适应
复读生,comment,——是发到评论区好复制直接搜索哈哈哈
复读生,comment,这个是我接触过的最早的一部韩漫好多年了依旧喜欢的不行
复读生,comment,之前朋友和我说黑皮后面缠着受还伤害他，阴魂不散那种感觉，所以就很怕黑皮对受做不好的事，害得我都一直没敢看
复读生,comment,这个老师的三观和审美都好符合我胃口，可惜作品太少了
复读生,title,复读的激动瞬间
复读生,comment,谢谢大家的点赞👍❤
复读生,comment,: 谢谢 我们下星期六就要考了 好紧张･᷄･᷅
复读生,comment,阿杰拍的这个好真实啊，周围就有复读的，真的每天都在鼓励他他也是很珍惜机会
复读生,comment,谢谢阿杰
复读生,content,这冰山一角解释不了我的2022 是只身一人的异地复读 是每天不超过5个小时的睡眠 是一年都回不了10次家 是每天除了教室就是宿舍的两点一线 是吃了一个月的药都没好的咳嗽 是晚上会经常一个人躲在被子里哭 是现在想起来依旧会掉眼泪的日子 我见过空无一人的教室 也见过天还没亮的清晨 但庆幸 我熬过去了 无论结果如何 我都不曾后悔我选择的一切#高考复读
复读生,comment,我感觉也不行，但是我们教材改版了，如果复读，学的可能大不一样
复读生,comment,平时用哪些资料啊特迷茫不知道怎么办
复读生,comment,我也是，快背疯了
复读生,comment,感觉学的差距大嘛
复读生,comment,妹妹不怕只要考虑好了那就下定决心去做吧，客观条件再改变也真没有那么难
复读生,comment,我复读那年省自主命题变成了全国二卷，英语还加了听力，数学很多思路都有了变化，但我还是坚定想法，干就完了，最后搏一搏二本变211，真的是另一种人生了
复读生,comment,谢谢你 但是今年卷好难没有信心了快
复读生,comment,同复读希望今年一定可以
复读生,comment,这冰山一角解释不了我的2022 是只身一人的异地复读 是每天不超过5个小时的睡眠 是一年都回不了10次家 是每天除了班级就是宿舍的两点一线 是吃了一个月的药都没好的咳嗽 是晚上会经常一个人躲在被子里哭 是现在想起来依旧会掉眼泪的日子 我见过空无一人的班级 也见过天还没亮的清晨 但庆幸 我熬过去了 无论结果如何 我都不曾后悔我选择的一切
复读生,comment,我看到这 我真的哭了 我是去年复读生 一年的时间 太快了 哈哈哈哈 真的哭了
住校生,title,很想知道住宿生是怎么熬过来的[哭惹R]
住校生,content,高中第一次住宿，才三天我就已经熬不下去了，星期三那天晚上因为台风说停课能回家的时候我真的激动的哭了，但又要去学校了就想哭😢
住校生,comment,呃啊啊才住了一周已经受不了了下课到熄灯只有半小时一个寝六个人宿舍也没有翻新上铺爬上去下不来 下去了上不来熄灯都没有铃很多人澡洗一半突然就黑了环境比军训的宿舍还差虽然宿舍没有什么矛盾都玩得来但真的好难受打算去买mp4偷偷带去听歌好歹有点精神慰藉
住校生,comment,四小时太久了，接送的人会很累
住校生,comment,那也太久了吧可以试试住托管，不过到底没有家里舒服
住校生,comment,谢谢如果后面适应了学校也会考虑住校的我爸妈给我留了一个床位
住校生,comment,一安静下来就想家，从小到大一直没有离开过家，天天哭
住校生,comment,我们寝室八人寝，晚自习下课离熄灯只有25分钟，从教室到寝室就要走八分钟左右，熄灯也是突然就黑了，我们都是在吃晚饭的时间跑回宿舍去洗澡，有时候来不急就不吃晚饭拿瓶牛奶就跑回教室，寝室里几乎每个人都有一箱牛奶，然后衣服都是等晚自习回来再洗
住校生,comment,我们满打满算只有15分钟七人寝，去水房都靠抢的根本洗不上澡，一周多没洗澡，并且我还住6楼每天爬上爬下累的要死
住校生,comment,真的好累
住校生,comment,我也是，我在绍兴，我人在宁波我真的想回家
住校生,comment,只能死熬，刚上一周天天想家想哭，环境又烂，没地方倾诉，舍友也不好处，学习上又不适应懂不了一点，早6晚9，住校一点也不好，真的很不喜欢住校
住校生,comment,我是那种不是特别喜欢社交的人，只要有一个人同行这样就够了的，每天在教室上课也就够累了，回去到宿舍还要去维系跟舍友的关系，真的好累，每天晚上关灯以后自己在那哭
